#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244627777
#Software Version,2.7.5
Time (s),C1 (V),C2 (V)
-0.0149090277777778,2.44536760713621,-25.2832037001449
-0.0149027777777778,2.44536760713621,-25.3677864653203
-0.0148965277777778,2.45237326525293,-25.4558935123781
-0.0148902777777778,2.46288175242802,-25.5334277137889
-0.0148840277777778,2.46288175242802,-25.6180104789644
-0.0148777777777778,2.46988741054474,-25.6955446803752
-0.0148715277777778,2.4733902396031,-25.7871760093153
-0.0148652777777778,2.48039589771982,-25.8717587744907
-0.0148590277777778,2.48389872677819,-25.9528172577839
-0.0148527777777778,2.48389872677819,-26.0268271773124
-0.0148465277777778,2.49440721395327,-26.1219827881348
-0.0148402777777778,2.49791004301163,-26.1959927076633
-0.0148340277777778,2.50491570112835,-26.2981968822503
-0.0148277777777778,2.50491570112835,-26.3722068017789
-0.0148215277777778,2.51192135924508,-26.4638381307189
-0.0148152777777778,2.51542418830344,-26.5378480502475
-0.0148090277777778,2.52242984642016,-26.6259550973052
-0.0148027777777778,2.52943550453688,-26.7070135805984
-0.0147965277777778,2.53644116265361,-26.7986449095384
-0.0147902777777778,2.53994399171197,-26.872654829067
-0.0147840277777778,2.54344682077033,-26.9642861580071
-0.0147777777777778,2.54694964982869,-27.0347717956533
-0.0147715277777778,2.55045247888705,-27.1264031245933
-0.0147652777777778,2.55745813700377,-27.2039373260042
-0.0147590277777778,2.56096096606214,-27.2920443730619
-0.0147527777777778,2.56796662417886,-27.3801514201197
-0.0147465277777778,2.57146945323722,-27.4647341852952
-0.0147402777777778,2.57497228229558,-27.5457926685883
-0.0147340277777778,2.57847511135394,-27.6198025881168
-0.0147277777777778,2.5819779404123,-27.7043853532923
-0.0147215277777778,2.58548076947067,-27.7854438365854
-0.0147152777777778,2.58898359852903,-27.859453756114
-0.0147090277777778,2.59598925664575,-27.9299393937602
-0.0147027777777778,2.59949208570411,-28.0145221589356
-0.0146965277777778,2.60299491476247,-28.0709106690526
-0.0146902777777778,2.60649774382083,-28.1484448704634
-0.0146840277777778,2.6100005728792,-28.2154062262273
-0.0146777777777778,2.61350340193756,-28.2964647095205
-0.0146715277777778,2.62050906005428,-28.3739989109313
-0.0146652777777778,2.62401188911264,-28.4409602666952
-0.0146590277777778,2.63101754722936,-28.529067313753
-0.0146527777777778,2.63452037628772,-28.5995529513992
-0.0146465277777778,2.64152603440445,-28.6982328441039
-0.0146402777777778,2.64502886346281,-28.7687184817501
-0.0146340277777778,2.64853169252117,-28.846252683161
-0.0146277777777778,2.65553735063789,-28.8709226563371
-0.0146215277777778,2.65904017969625,-28.8709226563371
-0.0146152777777778,2.66254300875462,-28.8709226563371
-0.0146090277777778,2.66954866687134,-28.8709226563371
-0.0146027777777778,2.6730514959297,-28.8709226563371
-0.0145965277777778,2.68355998310478,-28.8709226563371
-0.0145902777777778,2.68706281216315,-28.8709226563371
-0.0145840277777778,2.69406847027987,-28.8709226563371
-0.0145777777777778,2.69757129933823,-28.8709226563371
-0.0145715277777778,2.70107412839659,-28.8709226563371
-0.0145652777777778,2.70807978651331,-28.8709226563371
-0.0145590277777778,2.71158261557168,-28.8709226563371
-0.0145527777777778,2.71508544463004,-28.8709226563371
-0.0145465277777778,2.7185882736884,-28.8709226563371
-0.0145402777777778,2.72209110274676,-28.8709226563371
-0.0145340277777778,2.72559393180512,-28.8709226563371
-0.0145277777777778,2.73259958992184,-28.8709226563371
-0.0145215277777778,2.73610241898021,-28.8709226563371
-0.0145152777777778,2.73960524803857,-28.8709226563371
-0.0145090277777778,2.74310807709693,-28.8709226563371
-0.0145027777777778,2.75011373521365,-28.8709226563371
-0.0144965277777778,2.75361656427201,-28.8709226563371
-0.0144902777777778,2.75361656427201,-28.8709226563371
-0.0144840277777778,2.76062222238873,-28.8709226563371
-0.0144777777777778,2.76062222238873,-28.8709226563371
-0.0144715277777778,2.77113070956382,-28.8709226563371
-0.0144652777777778,2.77113070956382,-28.8709226563371
-0.0144590277777778,2.77813636768054,-28.8709226563371
-0.0144527777777778,2.7816391967389,-28.8709226563371
-0.0144465277777778,2.78514202579726,-28.8709226563371
-0.0144402777777778,2.79214768391399,-28.8709226563371
-0.0144340277777778,2.79565051297235,-28.8709226563371
-0.0144277777777778,2.79915334203071,-28.8709226563371
-0.0144215277777778,2.80615900014743,-28.8709226563371
-0.0144152777777778,2.81316465826416,-28.8709226563371
-0.0144090277777778,2.81316465826416,-28.8709226563371
-0.0144027777777778,2.81666748732252,-28.8709226563371
-0.0143965277777778,2.82017031638088,-28.8709226563371
-0.0143902777777778,2.8271759744976,-28.8709226563371
-0.0143840277777778,2.8271759744976,-28.8709226563371
-0.0143777777777778,2.83418163261432,-28.8709226563371
-0.0143715277777778,2.83768446167269,-28.8709226563371
-0.0143652777777778,2.84118729073105,-28.8709226563371
-0.0143590277777778,2.84469011978941,-28.8709226563371
-0.0143527777777778,2.84469011978941,-28.8709226563371
-0.0143465277777778,2.84819294884777,-28.8709226563371
-0.0143402777777778,2.85519860696449,-28.8709226563371
-0.0143340277777778,2.85519860696449,-28.8709226563371
-0.0143277777777778,2.86220426508121,-28.8709226563371
-0.0143215277777778,2.86220426508121,-28.8709226563371
-0.0143152777777778,2.86570709413958,-28.8709226563371
-0.0143090277777778,2.86920992319794,-28.8709226563371
-0.0143027777777778,2.87621558131466,-28.8709226563371
-0.0142965277777778,2.87971841037302,-28.8709226563371
-0.0142902777777778,2.88672406848974,-28.8709226563371
-0.0142840277777778,2.89022689754811,-28.8709226563371
-0.0142777777777778,2.89022689754811,-28.8709226563371
-0.0142715277777778,2.89372972660647,-28.8709226563371
-0.0142652777777778,2.89723255566483,-28.8709226563371
-0.0142590277777778,2.89723255566483,-28.8709226563371
-0.0142527777777778,2.90073538472319,-28.8709226563371
-0.0142465277777778,2.90774104283991,-28.8709226563371
-0.0142402777777778,2.91124387189827,-28.8709226563371
-0.0142340277777778,2.91124387189827,-28.8709226563371
-0.0142277777777778,2.91474670095664,-28.8709226563371
-0.0142215277777778,2.92175235907336,-28.8709226563371
-0.0142152777777778,2.92525518813172,-28.8709226563371
-0.0142090277777778,2.92875801719008,-28.8709226563371
-0.0142027777777778,2.93226084624844,-28.8709226563371
-0.0141965277777778,2.93926650436517,-28.8709226563371
-0.0141902777777778,2.93926650436517,-28.8709226563371
-0.0141840277777778,2.94627216248189,-28.8709226563371
-0.0141777777777778,2.94977499154025,-28.8709226563371
-0.0141715277777778,2.95327782059861,-28.8709226563371
-0.0141652777777778,2.95678064965697,-28.8709226563371
-0.0141590277777778,2.96028347871533,-28.8709226563371
-0.0141527777777778,2.96728913683206,-28.8709226563371
-0.0141465277777778,2.97079196589042,-28.8709226563371
-0.0141402777777778,2.97779762400714,-28.8709226563371
-0.0141340277777778,2.9813004530655,-28.8709226563371
-0.0141277777777778,2.9813004530655,-28.8709226563371
-0.0141215277777778,2.98480328212386,-28.8709226563371
-0.0141152777777778,2.99180894024059,-28.8709226563371
-0.0141090277777778,2.99180894024059,-28.8709226563371
-0.0141027777777778,2.99881459835731,-28.8709226563371
-0.0140965277777778,2.99881459835731,-28.8709226563371
-0.0140902777777778,3.00231742741567,-28.8709226563371
-0.0140840277777778,3.00231742741567,-28.8709226563371
-0.0140777777777778,3.00932308553239,-28.8709226563371
-0.0140715277777778,3.00932308553239,-28.8709226563371
-0.0140652777777778,3.01632874364912,-28.8709226563371
-0.0140590277777778,3.01632874364912,-28.8709226563371
-0.0140527777777778,3.01983157270748,-28.8709226563371
-0.0140465277777778,3.02333440176584,-28.8709226563371
-0.0140402777777778,3.0268372308242,-28.8709226563371
-0.0140340277777778,3.02333440176584,-28.8709226563371
-0.0140277777777778,3.03384288894092,-28.8709226563371
-0.0140215277777778,3.03384288894092,-28.8709226563371
-0.0140152777777778,3.03734571799928,-28.8709226563371
-0.0140090277777778,3.03734571799928,-28.8709226563371
-0.0140027777777778,3.04084854705765,-28.8709226563371
-0.0139965277777778,3.04785420517437,-28.8709226563371
-0.0139902777777778,3.04435137611601,-28.8709226563371
-0.0139840277777778,3.04785420517437,-28.8709226563371
-0.0139777777777778,3.04785420517437,-28.8709226563371
-0.0139715277777778,3.05135703423273,-28.8709226563371
-0.0139652777777778,3.05485986329109,-28.8709226563371
-0.0139590277777778,3.05836269234945,-28.8709226563371
-0.0139527777777778,3.05836269234945,-28.8709226563371
-0.0139465277777778,3.06536835046618,-28.8709226563371
-0.0139402777777778,3.06186552140781,-28.8709226563371
-0.0139340277777778,3.06887117952454,-28.8709226563371
-0.0139277777777778,3.06536835046618,-28.8709226563371
-0.0139215277777778,3.0723740085829,-28.8709226563371
-0.0139152777777778,3.0723740085829,-28.8709226563371
-0.0139090277777778,3.0723740085829,-28.8709226563371
-0.0139027777777778,3.07937966669962,-28.8709226563371
-0.0138965277777778,3.07937966669962,-28.8709226563371
-0.0138902777777778,3.07937966669962,-28.8709226563371
-0.0138840277777778,3.08638532481634,-28.8709226563371
-0.0138777777777778,3.08638532481634,-28.8709226563371
-0.0138715277777778,3.08988815387471,-28.8709226563371
-0.0138652777777778,3.08638532481634,-28.8709226563371
-0.0138590277777778,3.09339098293307,-28.8709226563371
-0.0138527777777778,3.09689381199143,-28.8709226563371
-0.0138465277777778,3.09339098293307,-28.8709226563371
-0.0138402777777778,3.09689381199143,-28.8709226563371
-0.0138340277777778,3.10039664104979,-28.8709226563371
-0.0138277777777778,3.10389947010815,-28.8709226563371
-0.0138215277777778,3.10740229916651,-28.8709226563371
-0.0138152777777778,3.10740229916651,-28.8709226563371
-0.0138090277777778,3.11090512822487,-28.8709226563371
-0.0138027777777778,3.10740229916651,-28.8709226563371
-0.0137965277777778,3.11090512822487,-28.8709226563371
-0.0137902777777778,3.11440795728324,-28.8709226563371
-0.0137840277777778,3.11440795728324,-28.8709226563371
-0.0137777777777778,3.12141361539996,-28.8709226563371
-0.0137715277777778,3.12141361539996,-28.8709226563371
-0.0137652777777778,3.12491644445832,-28.8709226563371
-0.0137590277777778,3.12841927351668,-28.8709226563371
-0.0137527777777778,3.12491644445832,-28.8709226563371
-0.0137465277777778,3.1354249316334,-28.8709226563371
-0.0137402777777778,3.12841927351668,-28.8709226563371
-0.0137340277777778,3.13892776069176,-28.8709226563371
-0.0137277777777778,3.13892776069176,-28.8709226563371
-0.0137215277777778,3.13192210257504,-28.8709226563371
-0.0137152777777778,3.14243058975013,-28.8709226563371
-0.0137090277777778,3.14243058975013,-28.8709226563371
-0.0137027777777778,3.14593341880849,-28.8709226563371
-0.0136965277777778,3.14593341880849,-28.8709226563371
-0.0136902777777778,3.14243058975013,-28.8709226563371
-0.0136840277777778,3.15293907692521,-28.8709226563371
-0.0136777777777778,3.14943624786685,-28.8709226563371
-0.0136715277777778,3.14943624786685,-28.8709226563371
-0.0136652777777778,3.15644190598357,-28.8709226563371
-0.0136590277777778,3.14943624786685,-28.8709226563371
-0.0136527777777778,3.15994473504193,-28.8709226563371
-0.0136465277777778,3.15994473504193,-28.8709226563371
-0.0136402777777778,3.15644190598357,-28.8709226563371
-0.0136340277777778,3.16344756410029,-28.8709226563371
-0.0136277777777778,3.15994473504193,-28.8709226563371
-0.0136215277777778,3.16344756410029,-28.8709226563371
-0.0136152777777778,3.16344756410029,-28.8709226563371
-0.0136090277777778,3.16344756410029,-28.8709226563371
-0.0136027777777778,3.16695039315866,-28.8709226563371
-0.0135965277777778,3.16344756410029,-28.8709226563371
-0.0135902777777778,3.16344756410029,-28.8709226563371
-0.0135840277777778,3.16695039315866,-28.8709226563371
-0.0135777777777778,3.16695039315866,-28.8709226563371
-0.0135715277777778,3.16695039315866,-28.8709226563371
-0.0135652777777778,3.16695039315866,-28.8709226563371
-0.0135590277777778,3.17045322221702,-28.8709226563371
-0.0135527777777778,3.16695039315866,-28.8709226563371
-0.0135465277777778,3.16695039315866,-28.8709226563371
-0.0135402777777778,3.17395605127538,-28.8709226563371
-0.0135340277777778,3.16695039315866,-28.8709226563371
-0.0135277777777778,3.17395605127538,-28.8709226563371
-0.0135215277777778,3.17745888033374,-28.8709226563371
-0.0135152777777778,3.17045322221702,-28.8709226563371
-0.0135090277777778,3.17395605127538,-28.8709226563371
-0.0135027777777778,3.17045322221702,-28.8709226563371
-0.0134965277777778,3.17395605127538,-28.8709226563371
-0.0134902777777778,3.17745888033374,-28.8709226563371
-0.0134840277777778,3.17395605127538,-28.8709226563371
-0.0134777777777778,3.1809617093921,-28.8709226563371
-0.0134715277777778,3.17395605127538,-28.8709226563371
-0.0134652777777778,3.1809617093921,-28.8709226563371
-0.0134590277777778,3.1809617093921,-28.8709226563371
-0.0134527777777778,3.17745888033374,-28.8709226563371
-0.0134465277777778,3.1809617093921,-28.8709226563371
-0.0134402777777778,3.18446453845046,-28.8709226563371
-0.0134340277777778,3.17745888033374,-28.8709226563371
-0.0134277777777778,3.18446453845046,-28.8709226563371
-0.0134215277777778,3.1809617093921,-28.8709226563371
-0.0134152777777778,3.18446453845046,-28.8709226563371
-0.0134090277777778,3.18446453845046,-28.8709226563371
-0.0134027777777778,3.18446453845046,-28.8709226563371
-0.0133965277777778,3.18796736750882,-28.8709226563371
-0.0133902777777778,3.18446453845046,-28.8709226563371
-0.0133840277777778,3.19147019656719,-28.8709226563371
-0.0133777777777778,3.1809617093921,-28.8709226563371
-0.0133715277777778,3.18796736750882,-28.8709226563371
-0.0133652777777778,3.19147019656719,-28.8709226563371
-0.0133590277777778,3.18796736750882,-28.8709226563371
-0.0133527777777778,3.19147019656719,-28.8709226563371
-0.0133465277777778,3.19147019656719,-28.8709226563371
-0.0133402777777778,3.19147019656719,-28.8709226563371
-0.0133340277777778,3.19497302562555,-28.8709226563371
-0.0133277777777778,3.18796736750882,-28.8709226563371
-0.0133215277777778,3.19147019656719,-28.8709226563371
-0.0133152777777778,3.18796736750882,-28.8709226563371
-0.0133090277777778,3.19147019656719,-28.8709226563371
-0.0133027777777778,3.19497302562555,-28.8709226563371
-0.0132965277777778,3.18796736750882,-28.8709226563371
-0.0132902777777778,3.19147019656719,-28.8709226563371
-0.0132840277777778,3.19497302562555,-28.8709226563371
-0.0132777777777778,3.19147019656719,-28.8709226563371
-0.0132715277777778,3.19497302562555,-28.8709226563371
-0.0132652777777778,3.19147019656719,-28.8709226563371
-0.0132590277777778,3.19147019656719,-28.8709226563371
-0.0132527777777778,3.19497302562555,-28.8709226563371
-0.0132465277777778,3.19147019656719,-28.8709226563371
-0.0132402777777778,3.19147019656719,-28.8709226563371
-0.0132340277777778,3.19497302562555,-28.8709226563371
-0.0132277777777778,3.19147019656719,-28.8709226563371
-0.0132215277777778,3.19497302562555,-28.8709226563371
-0.0132152777777778,3.19147019656719,-28.8709226563371
-0.0132090277777778,3.19147019656719,-28.8709226563371
-0.0132027777777778,3.19147019656719,-28.8709226563371
-0.0131965277777778,3.19147019656719,-28.8709226563371
-0.0131902777777778,3.19497302562555,-28.8709226563371
-0.0131840277777778,3.19147019656719,-28.8709226563371
-0.0131777777777778,3.19147019656719,-28.8709226563371
-0.0131715277777778,3.19497302562555,-28.8709226563371
-0.0131652777777778,3.18796736750882,-28.8709226563371
-0.0131590277777778,3.19147019656719,-28.8709226563371
-0.0131527777777778,3.19497302562555,-28.8709226563371
-0.0131465277777778,3.18796736750882,-28.8709226563371
-0.0131402777777778,3.18796736750882,-28.8709226563371
-0.0131340277777778,3.19147019656719,-28.8709226563371
-0.0131277777777778,3.18796736750882,-28.8709226563371
-0.0131215277777778,3.19497302562555,-28.8709226563371
-0.0131152777777778,3.18796736750882,-28.8709226563371
-0.0131090277777778,3.18796736750882,-28.8709226563371
-0.0131027777777778,3.18796736750882,-28.8709226563371
-0.0130965277777778,3.18446453845046,-28.8709226563371
-0.0130902777777778,3.18796736750882,-28.8709226563371
-0.0130840277777778,3.18796736750882,-28.8709226563371
-0.0130777777777778,3.18446453845046,-28.8709226563371
-0.0130715277777778,3.19147019656719,-28.8709226563371
-0.0130652777777778,3.18446453845046,-28.8709226563371
-0.0130590277777778,3.18796736750882,-28.8709226563371
-0.0130527777777778,3.18446453845046,-28.8709226563371
-0.0130465277777778,3.17745888033374,-28.8709226563371
-0.0130402777777778,3.18796736750882,-28.8709226563371
-0.0130340277777778,3.1809617093921,-28.8709226563371
-0.0130277777777778,3.18446453845046,-28.8709226563371
-0.0130215277777778,3.1809617093921,-28.8709226563371
-0.0130152777777778,3.17745888033374,-28.8709226563371
-0.0130090277777778,3.1809617093921,-28.8709226563371
-0.0130027777777778,3.17745888033374,-28.8709226563371
-0.0129965277777778,3.17745888033374,-28.8709226563371
-0.0129902777777778,3.1809617093921,-28.8709226563371
-0.0129840277777778,3.17395605127538,-28.8709226563371
-0.0129777777777778,3.17745888033374,-28.8709226563371
-0.0129715277777778,3.17395605127538,-28.8709226563371
-0.0129652777777778,3.17045322221702,-28.8709226563371
-0.0129590277777778,3.17395605127538,-28.8709226563371
-0.0129527777777778,3.17045322221702,-28.8709226563371
-0.0129465277777778,3.17045322221702,-28.8709226563371
-0.0129402777777778,3.17395605127538,-28.8709226563371
-0.0129340277777778,3.17045322221702,-28.8709226563371
-0.0129277777777778,3.17045322221702,-28.8709226563371
-0.0129215277777778,3.16695039315866,-28.8709226563371
-0.0129152777777778,3.16695039315866,-28.8709226563371
-0.0129090277777778,3.17045322221702,-28.8709226563371
-0.0129027777777778,3.16344756410029,-28.8709226563371
-0.0128965277777778,3.16695039315866,-28.8709226563371
-0.0128902777777778,3.16344756410029,-28.8709226563371
-0.0128840277777778,3.15994473504193,-28.8709226563371
-0.0128777777777778,3.16344756410029,-28.8709226563371
-0.0128715277777778,3.15994473504193,-28.8709226563371
-0.0128652777777778,3.15994473504193,-28.8709226563371
-0.0128590277777778,3.15644190598357,-28.8709226563371
-0.0128527777777778,3.15293907692521,-28.8709226563371
-0.0128465277777778,3.15994473504193,-28.8709226563371
-0.0128402777777778,3.15644190598357,-28.8709226563371
-0.0128340277777778,3.15293907692521,-28.8709226563371
-0.0128277777777778,3.15994473504193,-28.8709226563371
-0.0128215277777778,3.14943624786685,-28.8709226563371
-0.0128152777777778,3.14943624786685,-28.8709226563371
-0.0128090277777778,3.14943624786685,-28.8709226563371
-0.0128027777777778,3.14593341880849,-28.8709226563371
-0.0127965277777778,3.15293907692521,-28.8709226563371
-0.0127902777777778,3.14593341880849,-28.8709226563371
-0.0127840277777778,3.14943624786685,-28.8709226563371
-0.0127777777777778,3.14593341880849,-28.8709226563371
-0.0127715277777778,3.14593341880849,-28.8709226563371
-0.0127652777777778,3.14593341880849,-28.8709226563371
-0.0127590277777778,3.13892776069176,-28.8709226563371
-0.0127527777777778,3.14593341880849,-28.8709226563371
-0.0127465277777778,3.13892776069176,-28.8709226563371
-0.0127402777777778,3.1354249316334,-28.8709226563371
-0.0127340277777778,3.14243058975013,-28.8709226563371
-0.0127277777777778,3.1354249316334,-28.8709226563371
-0.0127215277777778,3.13892776069176,-28.8709226563371
-0.0127152777777778,3.13192210257504,-28.8709226563371
-0.0127090277777778,3.13192210257504,-28.8709226563371
-0.0127027777777778,3.1354249316334,-28.8709226563371
-0.0126965277777778,3.12841927351668,-28.8709226563371
-0.0126902777777778,3.13192210257504,-28.8709226563371
-0.0126840277777778,3.12841927351668,-28.8709226563371
-0.0126777777777778,3.12491644445832,-28.8709226563371
-0.0126715277777778,3.12491644445832,-28.8709226563371
-0.0126652777777778,3.12141361539996,-28.8709226563371
-0.0126590277777778,3.12841927351668,-28.8709226563371
-0.0126527777777778,3.12491644445832,-28.8709226563371
-0.0126465277777778,3.12491644445832,-28.8709226563371
-0.0126402777777778,3.12491644445832,-28.8709226563371
-0.0126340277777778,3.11440795728324,-28.8709226563371
-0.0126277777777778,3.12491644445832,-28.8709226563371
-0.0126215277777778,3.1179107863416,-28.8709226563371
-0.0126152777777778,3.1179107863416,-28.8709226563371
-0.0126090277777778,3.1179107863416,-28.8709226563371
-0.0126027777777778,3.11440795728324,-28.8709226563371
-0.0125965277777778,3.1179107863416,-28.8709226563371
-0.0125902777777778,3.11090512822487,-28.8709226563371
-0.0125840277777778,3.11090512822487,-28.8709226563371
-0.0125777777777778,3.1179107863416,-28.8709226563371
-0.0125715277777778,3.10740229916651,-28.8709226563371
-0.0125652777777778,3.11090512822487,-28.8709226563371
-0.0125590277777778,3.10389947010815,-28.8709226563371
-0.0125527777777778,3.10740229916651,-28.8709226563371
-0.0125465277777778,3.10740229916651,-28.8709226563371
-0.0125402777777778,3.10039664104979,-28.8709226563371
-0.0125340277777778,3.10389947010815,-28.8709226563371
-0.0125277777777778,3.10039664104979,-28.8709226563371
-0.0125215277777778,3.10389947010815,-28.8709226563371
-0.0125152777777778,3.10039664104979,-28.8709226563371
-0.0125090277777778,3.09339098293307,-28.8709226563371
-0.0125027777777778,3.10039664104979,-28.8709226563371
-0.0124965277777778,3.09339098293307,-28.8709226563371
-0.0124902777777778,3.09339098293307,-28.8709226563371
-0.0124840277777778,3.09339098293307,-28.8709226563371
-0.0124777777777778,3.09339098293307,-28.8709226563371
-0.0124715277777778,3.09339098293307,-28.8709226563371
-0.0124652777777778,3.08638532481634,-28.8709226563371
-0.0124590277777778,3.09339098293307,-28.8709226563371
-0.0124527777777778,3.08988815387471,-28.8709226563371
-0.0124465277777778,3.08638532481634,-28.8709226563371
-0.0124402777777778,3.08638532481634,-28.8709226563371
-0.0124340277777778,3.08288249575798,-28.8709226563371
-0.0124277777777778,3.08638532481634,-28.8709226563371
-0.0124215277777778,3.07937966669962,-28.8709226563371
-0.0124152777777778,3.07937966669962,-28.8709226563371
-0.0124090277777778,3.07937966669962,-28.8709226563371
-0.0124027777777778,3.07587683764126,-28.8709226563371
-0.0123965277777778,3.07937966669962,-28.8709226563371
-0.0123902777777778,3.0723740085829,-28.8709226563371
-0.0123840277777778,3.07587683764126,-28.8709226563371
-0.0123777777777778,3.0723740085829,-28.8709226563371
-0.0123715277777778,3.0723740085829,-28.8709226563371
-0.0123652777777778,3.07587683764126,-28.8709226563371
-0.0123590277777778,3.06887117952454,-28.8709226563371
-0.0123527777777778,3.0723740085829,-28.8709226563371
-0.0123465277777778,3.06887117952454,-28.8709226563371
-0.0123402777777778,3.06536835046618,-28.8709226563371
-0.0123340277777778,3.06887117952454,-28.8709226563371
-0.0123277777777778,3.06186552140781,-28.8709226563371
-0.0123215277777778,3.06536835046618,-28.8709226563371
-0.0123152777777778,3.06186552140781,-28.8709226563371
-0.0123090277777778,3.06186552140781,-28.8709226563371
-0.0123027777777778,3.06186552140781,-28.8709226563371
-0.0122965277777778,3.05485986329109,-28.8709226563371
-0.0122902777777778,3.06186552140781,-28.8709226563371
-0.0122840277777778,3.05485986329109,-28.8709226563371
-0.0122777777777778,3.05485986329109,-28.8709226563371
-0.0122715277777778,3.05485986329109,-28.8709226563371
-0.0122652777777778,3.05135703423273,-28.8709226563371
-0.0122590277777778,3.05135703423273,-28.8709226563371
-0.0122527777777778,3.04785420517437,-28.8709226563371
-0.0122465277777778,3.04785420517437,-28.8709226563371
-0.0122402777777778,3.04785420517437,-28.8709226563371
-0.0122340277777778,3.04435137611601,-28.8709226563371
-0.0122277777777778,3.04435137611601,-28.8709226563371
-0.0122215277777778,3.04084854705765,-28.8709226563371
-0.0122152777777778,3.04084854705765,-28.8709226563371
-0.0122090277777778,3.04084854705765,-28.8709226563371
-0.0122027777777778,3.03734571799928,-28.8709226563371
-0.0121965277777778,3.03734571799928,-28.8709226563371
-0.0121902777777778,3.03384288894092,-28.8709226563371
-0.0121840277777778,3.03734571799928,-28.8709226563371
-0.0121777777777778,3.03384288894092,-28.8709226563371
-0.0121715277777778,3.03384288894092,-28.8709226563371
-0.0121652777777778,3.03384288894092,-28.8709226563371
-0.0121590277777778,3.03034005988256,-28.8709226563371
-0.0121527777777778,3.0268372308242,-28.8709226563371
-0.0121465277777778,3.02333440176584,-28.8709226563371
-0.0121402777777778,3.02333440176584,-28.8709226563371
-0.0121340277777778,3.0268372308242,-28.8709226563371
-0.0121277777777778,3.02333440176584,-28.8709226563371
-0.0121215277777778,3.02333440176584,-28.8709226563371
-0.0121152777777778,3.01632874364912,-28.8709226563371
-0.0121090277777778,3.02333440176584,-28.8709226563371
-0.0121027777777778,3.01632874364912,-28.8709226563371
-0.0120965277777778,3.01282591459076,-28.8709226563371
-0.0120902777777778,3.01632874364912,-28.8709226563371
-0.0120840277777778,3.00932308553239,-28.8709226563371
-0.0120777777777778,3.01282591459076,-28.8709226563371
-0.0120715277777778,3.00582025647403,-28.8709226563371
-0.0120652777777778,3.00582025647403,-28.8709226563371
-0.0120590277777778,3.00582025647403,-28.8709226563371
-0.0120527777777778,3.00231742741567,-28.8709226563371
-0.0120465277777778,3.00582025647403,-28.8709226563371
-0.0120402777777778,2.99881459835731,-28.8709226563371
-0.0120340277777778,3.00231742741567,-28.8709226563371
-0.0120277777777778,2.99881459835731,-28.8709226563371
-0.0120215277777778,2.99180894024059,-28.8709226563371
-0.0120152777777778,2.99531176929895,-28.8709226563371
-0.0120090277777778,2.99180894024059,-28.8709226563371
-0.0120027777777778,2.99531176929895,-28.8709226563371
-0.0119965277777778,2.98830611118222,-28.8709226563371
-0.0119902777777778,2.98480328212386,-28.8709226563371
-0.0119840277777778,2.99180894024059,-28.8709226563371
-0.0119777777777778,2.97779762400714,-28.8709226563371
-0.0119715277777778,2.98480328212386,-28.8709226563371
-0.0119652777777778,2.9813004530655,-28.8709226563371
-0.0119590277777778,2.97779762400714,-28.8709226563371
-0.0119527777777778,2.9813004530655,-28.8709226563371
-0.0119465277777778,2.97429479494878,-28.8709226563371
-0.0119402777777778,2.97779762400714,-28.8709226563371
-0.0119340277777778,2.96728913683206,-28.8709226563371
-0.0119277777777778,2.97429479494878,-28.8709226563371
-0.0119215277777778,2.96728913683206,-28.8709226563371
-0.0119152777777778,2.96728913683206,-28.8709226563371
-0.0119090277777778,2.97079196589042,-28.8709226563371
-0.0119027777777778,2.9637863077737,-28.8709226563371
-0.0118965277777778,2.9637863077737,-28.8709226563371
-0.0118902777777778,2.95678064965697,-28.8709226563371
-0.0118840277777778,2.95678064965697,-28.8709226563371
-0.0118777777777778,2.96028347871533,-28.8709226563371
-0.0118715277777778,2.95327782059861,-28.8709226563371
-0.0118652777777778,2.95327782059861,-28.8709226563371
-0.0118590277777778,2.94977499154025,-28.8709226563371
-0.0118527777777778,2.95327782059861,-28.8709226563371
-0.0118465277777778,2.94627216248189,-28.8709226563371
-0.0118402777777778,2.94627216248189,-28.8709226563371
-0.0118340277777778,2.94977499154025,-28.8709226563371
-0.0118277777777778,2.94276933342353,-28.8709226563371
-0.0118215277777778,2.94276933342353,-28.8709226563371
-0.0118152777777778,2.9357636753068,-28.8709226563371
-0.0118090277777778,2.93926650436517,-28.8709226563371
-0.0118027777777778,2.9357636753068,-28.8709226563371
-0.0117965277777778,2.93226084624844,-28.8709226563371
-0.0117902777777778,2.9357636753068,-28.8709226563371
-0.0117840277777778,2.92875801719008,-28.8709226563371
-0.0117777777777778,2.93226084624844,-28.8709226563371
-0.0117715277777778,2.92525518813172,-28.8709226563371
-0.0117652777777778,2.92175235907336,-28.8709226563371
-0.0117590277777778,2.92525518813172,-28.8709226563371
-0.0117527777777778,2.92175235907336,-28.8709226563371
-0.0117465277777778,2.918249530015,-28.8709226563371
-0.0117402777777778,2.91124387189827,-28.8709226563371
-0.0117340277777778,2.91474670095664,-28.8709226563371
-0.0117277777777778,2.91474670095664,-28.8709226563371
-0.0117215277777778,2.90774104283991,-28.8709226563371
-0.0117152777777778,2.90774104283991,-28.8709226563371
-0.0117090277777778,2.90423821378155,-28.8709226563371
-0.0117027777777778,2.90774104283991,-28.8709226563371
-0.0116965277777778,2.89723255566483,-28.8709226563371
